date,pressure_air_site,temperature_air_mean_200,temperature_air_mean_005,humidity,temperature_dew_point_mean_200
2021-03-22 00:00:00+00:00,0.0,277.84999999999997,276.95,68.2,272.45
2021-03-22 00:10:00+00:00,0.0,277.95,276.95,67.0,272.34999999999997
2021-03-22 00:20:00+00:00,0.0,277.84999999999997,276.84999999999997,67.9,272.45
2021-03-22 00:30:00+00:00,0.0,277.84999999999997,276.95,67.9,272.45
2021-03-22 00:40:00+00:00,0.0,277.84999999999997,276.95,67.4,272.34999999999997
2021-03-22 00:50:00+00:00,0.0,277.75,276.54999999999995,67.9,272.34999999999997
2021-03-22 01:00:00+00:00,0.0,277.65,276.34999999999997,67.8,272.25
2021-03-22 01:10:00+00:00,0.0,277.54999999999995,276.25,68.2,272.15
2021-03-22 01:20:00+00:00,0.0,277.45,276.15,68.6,272.15
2021-03-22 01:30:00+00:00,0.0,277.54999999999995,276.54999999999995,66.9,271.95
2021-03-22 01:40:00+00:00,0.0,277.65,276.54999999999995,65.7,271.75
2021-03-22 01:50:00+00:00,0.0,277.54999999999995,276.54999999999995,65.6,271.65
2021-03-22 02:00:00+00:00,0.0,277.65,276.54999999999995,63.4,271.25
2021-03-22 02:10:00+00:00,0.0,277.84999999999997,276.65,59.9,270.75
2021-03-22 02:20:00+00:00,0.0,277.65,276.65,64.2,271.45
2021-03-22 02:30:00+00:00,0.0,277.54999999999995,276.65,64.8,271.45
2021-03-22 02:40:00+00:00,0.0,277.45,276.45,66.8,271.84999999999997
2021-03-22 02:50:00+00:00,0.0,277.34999999999997,276.34999999999997,69.1,272.15
2021-03-22 03:00:00+00:00,0.0,277.34999999999997,276.34999999999997,69.1,272.15
2021-03-22 03:10:00+00:00,0.0,277.34999999999997,276.45,68.4,272.04999999999995
2021-03-22 03:20:00+00:00,0.0,277.25,276.34999999999997,69.1,272.04999999999995
2021-03-22 03:30:00+00:00,0.0,277.34999999999997,276.45,67.8,271.95
2021-03-22 03:40:00+00:00,0.0,277.25,276.34999999999997,68.7,272.04999999999995
2021-03-22 03:50:00+00:00,0.0,277.15,276.25,69.1,271.95
2021-03-22 04:00:00+00:00,0.0,277.15,276.25,69.0,271.95
2021-03-22 04:10:00+00:00,0.0,277.15,276.34999999999997,66.9,271.54999999999995
2021-03-22 04:20:00+00:00,0.0,277.15,276.15,67.3,271.65
2021-03-22 04:30:00+00:00,0.0,277.25,276.34999999999997,65.2,271.25
2021-03-22 04:40:00+00:00,0.0,277.25,276.25,64.9,271.25
2021-03-22 04:50:00+00:00,0.0,277.25,276.25,65.1,271.25
2021-03-22 05:00:00+00:00,0.0,277.25,276.34999999999997,65.0,271.25
2021-03-22 05:10:00+00:00,0.0,277.15,276.25,65.6,271.25
2021-03-22 05:20:00+00:00,0.0,277.04999999999995,276.15,66.9,271.45
2021-03-22 05:30:00+00:00,0.0,277.04999999999995,276.15,67.8,271.65
2021-03-22 05:40:00+00:00,0.0,277.15,276.34999999999997,66.4,271.45
2021-03-22 05:50:00+00:00,0.0,277.25,276.34999999999997,66.0,271.45
2021-03-22 06:00:00+00:00,0.0,277.25,276.45,66.0,271.45
2021-03-22 06:10:00+00:00,0.0,277.25,276.45,65.4,271.34999999999997
2021-03-22 06:20:00+00:00,0.0,277.25,276.54999999999995,66.0,271.45
2021-03-22 06:30:00+00:00,0.0,277.25,276.54999999999995,67.4,271.75
2021-03-22 06:40:00+00:00,0.0,277.25,276.65,67.5,271.75
2021-03-22 06:50:00+00:00,0.0,277.25,276.84999999999997,67.4,271.75
2021-03-22 07:00:00+00:00,0.0,277.34999999999997,277.04999999999995,67.8,271.95
2021-03-22 07:10:00+00:00,0.0,277.34999999999997,277.25,68.2,272.04999999999995
2021-03-22 07:20:00+00:00,0.0,277.34999999999997,277.25,68.2,272.04999999999995
2021-03-22 07:30:00+00:00,0.0,277.34999999999997,277.25,69.0,272.15
2021-03-22 07:40:00+00:00,0.0,277.45,277.45,68.9,272.25
2021-03-22 07:50:00+00:00,0.0,277.45,277.75,68.5,272.15
2021-03-22 08:00:00+00:00,0.0,277.65,278.04999999999995,69.3,272.54999999999995
2021-03-22 08:10:00+00:00,0.0,277.65,278.04999999999995,68.7,272.34999999999997
2021-03-22 08:20:00+00:00,0.0,277.75,278.15,69.2,272.54999999999995
2021-03-22 08:30:00+00:00,0.0,277.84999999999997,278.25,67.5,272.34999999999997
2021-03-22 08:40:00+00:00,0.0,277.95,278.54999999999995,67.3,272.34999999999997
2021-03-22 08:50:00+00:00,0.0,278.04999999999995,278.84999999999997,66.9,272.45
2021-03-22 09:00:00+00:00,0.0,278.15,279.04999999999995,67.6,272.65
2021-03-22 09:10:00+00:00,0.0,278.34999999999997,279.34999999999997,66.1,272.54999999999995
2021-03-22 09:20:00+00:00,0.0,278.54999999999995,279.95,66.6,272.84999999999997
2021-03-22 09:30:00+00:00,0.0,278.54999999999995,279.95,64.4,272.34999999999997
2021-03-22 09:40:00+00:00,0.0,278.45,279.34999999999997,64.5,272.25
2021-03-22 09:50:00+00:00,0.0,278.75,279.75,63.5,272.34999999999997
2021-03-22 10:00:00+00:00,0.0,278.84999999999997,279.65,64.2,272.65
2021-03-22 10:10:00+00:00,0.0,278.75,279.15,61.0,271.84999999999997
2021-03-22 10:20:00+00:00,0.0,278.84999999999997,279.34999999999997,62.1,272.15
2021-03-22 10:30:00+00:00,0.0,278.84999999999997,279.34999999999997,62.6,272.25
2021-03-22 10:40:00+00:00,0.0,278.75,279.25,61.5,271.95
2021-03-22 10:50:00+00:00,0.0,278.84999999999997,279.45,60.9,271.84999999999997
2021-03-22 11:00:00+00:00,0.0,278.95,279.54999999999995,63.2,272.45
2021-03-22 11:10:00+00:00,0.0,278.84999999999997,279.25,63.0,272.34999999999997
2021-03-22 11:20:00+00:00,0.0,278.84999999999997,279.15,61.9,272.15
2021-03-22 11:30:00+00:00,0.0,278.75,278.95,65.4,272.75
2021-03-22 11:40:00+00:00,0.0,278.65,278.95,66.1,272.84999999999997
2021-03-22 11:50:00+00:00,0.0,278.84999999999997,279.15,66.2,273.04999999999995
2021-03-22 12:00:00+00:00,0.0,278.95,279.65,67.1,273.34999999999997
2021-03-22 12:10:00+00:00,0.0,279.04999999999995,279.54999999999995,66.3,273.25
2021-03-22 12:20:00+00:00,0.0,279.25,279.65,64.7,273.04999999999995
2021-03-22 12:30:00+00:00,0.0,279.25,279.84999999999997,64.2,272.95
2021-03-22 12:40:00+00:00,0.0,279.15,279.84999999999997,63.7,272.75
2021-03-22 12:50:00+00:00,0.0,279.25,279.54999999999995,63.8,272.95
2021-03-22 13:00:00+00:00,0.0,279.25,279.45,63.9,272.95
2021-03-22 13:10:00+00:00,0.0,279.45,280.04999999999995,64.7,273.25
2021-03-22 13:20:00+00:00,0.0,279.34999999999997,279.84999999999997,64.5,273.15
2021-03-22 13:30:00+00:00,0.0,279.34999999999997,279.75,64.3,273.15
2021-03-22 13:40:00+00:00,0.0,279.65,280.34999999999997,64.8,273.54999999999995
2021-03-22 13:50:00+00:00,0.0,279.75,280.34999999999997,63.6,273.34999999999997
2021-03-22 14:00:00+00:00,0.0,279.84999999999997,280.34999999999997,64.2,273.54999999999995
2021-03-22 14:10:00+00:00,0.0,279.84999999999997,279.95,61.0,272.84999999999997
2021-03-22 14:20:00+00:00,0.0,279.65,279.75,65.5,273.65
2021-03-22 14:30:00+00:00,0.0,279.54999999999995,279.54999999999995,66.8,273.84999999999997
2021-03-22 14:40:00+00:00,0.0,279.75,279.54999999999995,60.8,272.75
2021-03-22 14:50:00+00:00,0.0,279.75,279.84999999999997,62.6,273.15
2021-03-22 15:00:00+00:00,0.0,279.84999999999997,280.15,63.4,273.34999999999997
2021-03-22 15:10:00+00:00,0.0,279.65,279.84999999999997,63.1,273.15
2021-03-22 15:20:00+00:00,0.0,279.75,279.75,64.4,273.54999999999995
2021-03-22 15:30:00+00:00,0.0,279.65,279.54999999999995,63.5,273.25
2021-03-22 15:40:00+00:00,0.0,279.65,279.54999999999995,63.6,273.25
2021-03-22 15:50:00+00:00,0.0,279.54999999999995,279.45,63.5,273.15
2021-03-22 16:00:00+00:00,0.0,279.45,279.34999999999997,64.4,273.25
2021-03-22 16:10:00+00:00,0.0,279.34999999999997,279.25,65.3,273.34999999999997
2021-03-22 16:20:00+00:00,0.0,279.45,279.25,65.0,273.34999999999997
2021-03-22 16:30:00+00:00,0.0,279.45,279.15,65.4,273.45
2021-03-22 16:40:00+00:00,0.0,279.45,278.84999999999997,67.0,273.75
2021-03-22 16:50:00+00:00,0.0,279.45,278.75,66.1,273.54999999999995
2021-03-22 17:00:00+00:00,0.0,279.45,278.75,66.9,273.75
2021-03-22 17:10:00+00:00,0.0,279.34999999999997,278.54999999999995,67.7,273.84999999999997
2021-03-22 17:20:00+00:00,0.0,279.25,278.45,67.9,273.75
2021-03-22 17:30:00+00:00,0.0,279.25,278.45,67.9,273.75
2021-03-22 17:40:00+00:00,0.0,279.04999999999995,278.04999999999995,70.0,274.04999999999995
2021-03-22 17:50:00+00:00,0.0,279.04999999999995,278.15,70.2,274.04999999999995
2021-03-22 18:00:00+00:00,0.0,278.75,277.75,72.7,274.25
2021-03-22 18:10:00+00:00,0.0,278.95,277.95,71.2,274.15
2021-03-22 18:20:00+00:00,0.0,278.75,277.54999999999995,72.7,274.25
2021-03-22 18:30:00+00:00,0.0,278.84999999999997,277.84999999999997,71.1,274.04999999999995
2021-03-22 18:40:00+00:00,0.0,278.95,277.95,69.8,273.84999999999997
2021-03-22 18:50:00+00:00,0.0,278.75,277.54999999999995,73.4,274.34999999999997
2021-03-22 19:00:00+00:00,0.0,278.75,277.75,71.7,274.04999999999995
2021-03-22 19:10:00+00:00,0.0,278.65,277.75,72.4,274.04999999999995
2021-03-22 19:20:00+00:00,0.0,278.45,277.65,74.7,274.34999999999997
2021-03-22 19:30:00+00:00,0.0,278.34999999999997,277.54999999999995,75.0,274.25
2021-03-22 19:40:00+00:00,0.0,278.25,277.25,76.0,274.34999999999997
2021-03-22 19:50:00+00:00,0.0,278.45,277.45,73.7,274.15
2021-03-22 20:00:00+00:00,0.0,278.54999999999995,277.54999999999995,73.1,274.15
2021-03-22 20:10:00+00:00,0.0,278.25,277.15,77.1,274.54999999999995
2021-03-22 20:20:00+00:00,0.0,278.15,277.25,77.4,274.54999999999995
2021-03-22 20:30:00+00:00,0.0,278.34999999999997,277.45,74.2,274.15
2021-03-22 20:40:00+00:00,0.0,278.34999999999997,277.54999999999995,75.6,274.34999999999997
2021-03-22 20:50:00+00:00,0.0,278.45,277.45,74.6,274.34999999999997
2021-03-22 21:00:00+00:00,0.0,278.45,277.34999999999997,73.9,274.15
2021-03-22 21:10:00+00:00,0.0,278.25,277.04999999999995,75.4,274.25
2021-03-22 21:20:00+00:00,0.0,278.15,277.25,74.9,274.04999999999995
2021-03-22 21:30:00+00:00,0.0,278.54999999999995,277.54999999999995,72.6,274.04999999999995
2021-03-22 21:40:00+00:00,0.0,278.45,277.25,73.6,274.15
2021-03-22 21:50:00+00:00,0.0,278.25,277.34999999999997,75.7,274.34999999999997
2021-03-22 22:00:00+00:00,0.0,278.65,277.65,71.7,273.95
2021-03-22 22:10:00+00:00,0.0,278.54999999999995,277.54999999999995,73.0,274.15
2021-03-22 22:20:00+00:00,0.0,278.54999999999995,277.54999999999995,72.9,274.04999999999995
2021-03-22 22:30:00+00:00,0.0,278.45,277.54999999999995,73.2,274.04999999999995
2021-03-22 22:40:00+00:00,0.0,278.54999999999995,277.54999999999995,72.6,274.04999999999995
2021-03-22 22:50:00+00:00,0.0,278.54999999999995,277.65,72.1,273.95
2021-03-22 23:00:00+00:00,0.0,278.54999999999995,277.65,72.6,274.04999999999995
2021-03-22 23:10:00+00:00,0.0,278.54999999999995,277.65,72.3,273.95
2021-03-22 23:20:00+00:00,0.0,278.54999999999995,277.75,72.1,273.95
2021-03-22 23:30:00+00:00,0.0,278.54999999999995,277.65,72.6,274.04999999999995
2021-03-22 23:40:00+00:00,0.0,278.45,277.54999999999995,73.0,274.04999999999995
2021-03-22 23:50:00+00:00,0.0,278.54999999999995,277.54999999999995,73.2,274.15
2021-03-23 00:00:00+00:00,0.0,278.15,277.15,76.0,274.25
2021-03-23 00:10:00+00:00,0.0,278.34999999999997,277.45,74.7,274.25
2021-03-23 00:20:00+00:00,0.0,278.34999999999997,277.34999999999997,74.2,274.15
2021-03-23 00:30:00+00:00,0.0,278.54999999999995,277.54999999999995,73.2,274.15
2021-03-23 00:40:00+00:00,0.0,278.45,277.54999999999995,73.7,274.15
2021-03-23 00:50:00+00:00,0.0,278.45,277.54999999999995,73.3,274.04999999999995
2021-03-23 01:00:00+00:00,0.0,278.54999999999995,277.65,73.1,274.15
2021-03-23 01:10:00+00:00,0.0,278.45,277.54999999999995,73.8,274.15
2021-03-23 01:20:00+00:00,0.0,278.25,277.45,75.0,274.15
2021-03-23 01:30:00+00:00,0.0,278.54999999999995,277.65,73.1,274.15
2021-03-23 01:40:00+00:00,0.0,278.34999999999997,277.45,74.4,274.15
2021-03-23 01:50:00+00:00,0.0,278.45,277.54999999999995,73.8,274.15
2021-03-23 02:00:00+00:00,0.0,278.25,277.45,74.5,274.04999999999995
2021-03-23 02:10:00+00:00,0.0,278.34999999999997,277.54999999999995,74.0,274.04999999999995
2021-03-23 02:20:00+00:00,0.0,278.25,277.45,74.8,274.15
2021-03-23 02:30:00+00:00,0.0,278.25,277.45,75.0,274.15
2021-03-23 02:40:00+00:00,0.0,278.25,277.54999999999995,74.6,274.15
2021-03-23 02:50:00+00:00,0.0,278.25,277.45,74.8,274.15
2021-03-23 03:00:00+00:00,0.0,278.15,277.34999999999997,75.4,274.15
2021-03-23 03:10:00+00:00,0.0,278.25,277.45,75.1,274.25
2021-03-23 03:20:00+00:00,0.0,278.04999999999995,277.25,76.4,274.25
2021-03-23 03:30:00+00:00,0.0,278.04999999999995,277.25,76.3,274.25
2021-03-23 03:40:00+00:00,0.0,277.95,277.25,76.0,274.04999999999995
2021-03-23 03:50:00+00:00,0.0,277.95,277.25,76.1,274.15
2021-03-23 04:00:00+00:00,0.0,277.95,277.25,76.5,274.15
2021-03-23 04:10:00+00:00,0.0,277.95,277.25,76.4,274.15
2021-03-23 04:20:00+00:00,0.0,277.95,277.25,76.5,274.15
2021-03-23 04:30:00+00:00,0.0,277.95,277.25,76.2,274.15
2021-03-23 04:40:00+00:00,0.0,277.95,277.25,76.3,274.15
2021-03-23 04:50:00+00:00,0.0,278.04999999999995,277.34999999999997,75.5,274.04999999999995
2021-03-23 05:00:00+00:00,0.0,277.95,277.25,75.9,274.04999999999995
2021-03-23 05:10:00+00:00,0.0,277.95,277.25,76.1,274.15
2021-03-23 05:20:00+00:00,0.0,277.84999999999997,277.04999999999995,77.0,274.15
2021-03-23 05:30:00+00:00,0.0,277.84999999999997,276.95,77.1,274.15
2021-03-23 05:40:00+00:00,0.0,277.84999999999997,277.15,76.9,274.15
2021-03-23 05:50:00+00:00,0.0,277.84999999999997,277.15,77.1,274.15
2021-03-23 06:00:00+00:00,0.0,277.95,277.34999999999997,76.6,274.15
2021-03-23 06:10:00+00:00,0.0,277.95,277.54999999999995,76.7,274.25
2021-03-23 06:20:00+00:00,0.0,277.95,277.54999999999995,77.8,274.45
2021-03-23 06:30:00+00:00,0.0,277.95,277.65,76.8,274.25
2021-03-23 06:40:00+00:00,0.0,278.04999999999995,277.84999999999997,77.2,274.34999999999997
2021-03-23 06:50:00+00:00,0.0,278.25,278.04999999999995,75.7,274.34999999999997
2021-03-23 07:00:00+00:00,0.0,278.34999999999997,278.34999999999997,76.7,274.54999999999995
2021-03-23 07:10:00+00:00,0.0,278.45,278.45,79.3,275.15
2021-03-23 07:20:00+00:00,0.0,278.65,278.75,75.3,274.65
2021-03-23 07:30:00+00:00,0.0,278.84999999999997,279.04999999999995,74.8,274.75
2021-03-23 07:40:00+00:00,0.0,278.75,279.04999999999995,73.5,274.34999999999997
2021-03-23 07:50:00+00:00,0.0,278.95,279.65,72.3,274.34999999999997
2021-03-23 08:00:00+00:00,0.0,279.34999999999997,280.25,70.2,274.34999999999997
2021-03-23 08:10:00+00:00,0.0,279.54999999999995,280.65,67.0,273.84999999999997
2021-03-23 08:20:00+00:00,0.0,279.84999999999997,280.84999999999997,63.1,273.34999999999997
2021-03-23 08:30:00+00:00,0.0,279.84999999999997,281.34999999999997,63.6,273.45
2021-03-23 08:40:00+00:00,0.0,279.84999999999997,282.04999999999995,63.8,273.45
2021-03-23 08:50:00+00:00,0.0,279.84999999999997,281.95,62.5,273.15
2021-03-23 09:00:00+00:00,0.0,279.84999999999997,281.84999999999997,65.4,273.84999999999997
2021-03-23 09:10:00+00:00,0.0,280.25,281.95,63.1,273.75
2021-03-23 09:20:00+00:00,0.0,280.04999999999995,281.75,61.5,273.15
2021-03-23 09:30:00+00:00,0.0,280.04999999999995,281.54999999999995,62.7,273.45
2021-03-23 09:40:00+00:00,0.0,280.34999999999997,281.45,64.9,274.15
2021-03-23 09:50:00+00:00,0.0,280.34999999999997,281.25,66.5,274.54999999999995
2021-03-23 10:00:00+00:00,0.0,280.25,281.25,64.9,274.04999999999995
2021-03-23 10:10:00+00:00,0.0,280.25,281.15,65.3,274.15
2021-03-23 10:20:00+00:00,0.0,280.45,281.34999999999997,65.0,274.34999999999997
2021-03-23 10:30:00+00:00,0.0,280.34999999999997,281.45,65.6,274.34999999999997
2021-03-23 10:40:00+00:00,0.0,280.65,281.95,64.6,274.45
2021-03-23 10:50:00+00:00,0.0,280.75,283.04999999999995,62.2,273.95
2021-03-23 11:00:00+00:00,0.0,280.75,282.54999999999995,62.1,273.95
2021-03-23 11:10:00+00:00,0.0,280.65,281.95,62.2,273.84999999999997
2021-03-23 11:20:00+00:00,0.0,280.54999999999995,281.34999999999997,62.5,273.84999999999997
2021-03-23 11:30:00+00:00,0.0,280.84999999999997,282.15,62.3,274.04999999999995
2021-03-23 11:40:00+00:00,0.0,280.95,282.25,60.7,273.84999999999997
2021-03-23 11:50:00+00:00,0.0,281.15,282.15,60.9,274.04999999999995
2021-03-23 12:00:00+00:00,0.0,281.15,283.04999999999995,61.9,274.25
2021-03-23 12:10:00+00:00,0.0,280.95,282.54999999999995,60.3,273.75
2021-03-23 12:20:00+00:00,0.0,281.25,283.25,60.2,274.04999999999995
2021-03-23 12:30:00+00:00,0.0,281.15,282.75,60.3,273.95
2021-03-23 12:40:00+00:00,0.0,281.54999999999995,283.45,62.9,274.84999999999997
2021-03-23 12:50:00+00:00,0.0,281.45,283.04999999999995,62.4,274.65
2021-03-23 13:00:00+00:00,0.0,281.34999999999997,282.65,61.8,274.45
2021-03-23 13:10:00+00:00,0.0,281.34999999999997,282.54999999999995,62.3,274.54999999999995
2021-03-23 13:20:00+00:00,0.0,281.45,282.45,63.3,274.84999999999997
2021-03-23 13:30:00+00:00,0.0,281.34999999999997,282.54999999999995,60.9,274.25
2021-03-23 13:40:00+00:00,0.0,281.45,282.45,62.0,274.65
2021-03-23 13:50:00+00:00,0.0,281.34999999999997,282.34999999999997,61.3,274.34999999999997
2021-03-23 14:00:00+00:00,0.0,281.75,282.75,60.2,274.45
2021-03-23 14:10:00+00:00,0.0,281.65,282.34999999999997,61.5,274.65
2021-03-23 14:20:00+00:00,0.0,281.65,282.65,60.1,274.34999999999997
2021-03-23 14:30:00+00:00,0.0,281.65,282.45,59.7,274.25
2021-03-23 14:40:00+00:00,0.0,281.54999999999995,282.84999999999997,59.8,274.15
2021-03-23 14:50:00+00:00,0.0,281.65,282.25,59.5,274.25
2021-03-23 15:00:00+00:00,0.0,281.54999999999995,281.95,59.6,274.15
2021-03-23 15:10:00+00:00,0.0,281.65,281.84999999999997,59.5,274.25
2021-03-23 15:20:00+00:00,0.0,281.75,281.84999999999997,60.7,274.54999999999995
2021-03-23 15:30:00+00:00,0.0,281.54999999999995,281.34999999999997,60.1,274.25
2021-03-23 15:40:00+00:00,0.0,281.65,281.54999999999995,60.8,274.54999999999995
2021-03-23 15:50:00+00:00,0.0,281.75,281.25,60.0,274.45
2021-03-23 16:00:00+00:00,0.0,281.45,281.25,59.8,274.04999999999995
2021-03-23 16:10:00+00:00,0.0,281.65,280.15,58.1,273.84999999999997
2021-03-23 16:20:00+00:00,0.0,281.45,280.34999999999997,58.4,273.75
2021-03-23 16:30:00+00:00,0.0,281.34999999999997,279.54999999999995,59.5,273.95
2021-03-23 16:40:00+00:00,0.0,281.25,279.34999999999997,59.7,273.84999999999997
2021-03-23 16:50:00+00:00,0.0,281.04999999999995,278.84999999999997,61.0,273.95
2021-03-23 17:00:00+00:00,0.0,281.04999999999995,278.45,60.2,273.84999999999997
2021-03-23 17:10:00+00:00,0.0,280.84999999999997,278.15,61.7,273.95
2021-03-23 17:20:00+00:00,0.0,280.65,277.65,62.5,273.95
2021-03-23 17:30:00+00:00,0.0,280.25,277.65,64.6,274.04999999999995
2021-03-23 17:40:00+00:00,0.0,279.75,276.84999999999997,66.0,273.84999999999997
2021-03-23 17:50:00+00:00,0.0,279.54999999999995,276.54999999999995,66.5,273.75
2021-03-23 18:00:00+00:00,0.0,279.04999999999995,275.65,68.8,273.75
2021-03-23 18:10:00+00:00,0.0,278.84999999999997,275.65,69.9,273.75
2021-03-23 18:20:00+00:00,0.0,278.84999999999997,275.95,70.0,273.84999999999997
2021-03-23 18:30:00+00:00,0.0,278.84999999999997,276.04999999999995,69.6,273.75
2021-03-23 18:40:00+00:00,0.0,278.84999999999997,276.34999999999997,69.4,273.65
2021-03-23 18:50:00+00:00,0.0,278.65,276.34999999999997,70.4,273.65
2021-03-23 19:00:00+00:00,0.0,278.54999999999995,276.25,70.7,273.65
2021-03-23 19:10:00+00:00,0.0,278.45,276.45,70.9,273.65
2021-03-23 19:20:00+00:00,0.0,277.75,274.65,78.0,274.25
2021-03-23 19:30:00+00:00,0.0,277.84999999999997,275.25,75.6,273.95
2021-03-23 19:40:00+00:00,0.0,277.84999999999997,275.45,73.5,273.54999999999995
2021-03-23 19:50:00+00:00,0.0,277.65,275.25,74.6,273.54999999999995
2021-03-23 20:00:00+00:00,0.0,277.95,275.75,72.6,273.45
2021-03-23 20:10:00+00:00,0.0,277.15,274.15,79.6,273.95
2021-03-23 20:20:00+00:00,0.0,276.75,273.25,81.8,273.95
2021-03-23 20:30:00+00:00,0.0,276.75,273.45,81.9,273.95
2021-03-23 20:40:00+00:00,0.0,277.25,274.04999999999995,75.6,273.34999999999997
2021-03-23 20:50:00+00:00,0.0,276.75,273.25,80.7,273.75
2021-03-23 21:00:00+00:00,0.0,276.54999999999995,273.04999999999995,81.7,273.75
2021-03-23 21:10:00+00:00,0.0,277.65,274.95,74.3,273.45
2021-03-23 21:20:00+00:00,0.0,276.54999999999995,273.54999999999995,80.1,273.45
2021-03-23 21:30:00+00:00,0.0,276.65,273.65,80.2,273.54999999999995
2021-03-23 21:40:00+00:00,0.0,276.45,273.04999999999995,80.5,273.45
2021-03-23 21:50:00+00:00,0.0,276.34999999999997,273.04999999999995,81.7,273.54999999999995
2021-03-23 22:00:00+00:00,0.0,276.84999999999997,273.84999999999997,77.5,273.25
2021-03-23 22:10:00+00:00,0.0,276.34999999999997,272.75,80.1,273.25
2021-03-23 22:20:00+00:00,0.0,276.34999999999997,272.84999999999997,80.7,273.34999999999997
2021-03-23 22:30:00+00:00,0.0,276.54999999999995,273.25,78.6,273.15
2021-03-23 22:40:00+00:00,0.0,276.65,273.34999999999997,77.8,273.15
2021-03-23 22:50:00+00:00,0.0,276.95,274.65,75.5,273.04999999999995
2021-03-23 23:00:00+00:00,0.0,276.95,274.45,75.6,273.04999999999995
2021-03-23 23:10:00+00:00,0.0,276.45,273.54999999999995,78.3,273.04999999999995
2021-03-23 23:20:00+00:00,0.0,276.65,274.65,76.9,272.95
2021-03-23 23:30:00+00:00,0.0,276.65,274.34999999999997,76.6,272.95
2021-03-23 23:40:00+00:00,0.0,276.54999999999995,273.84999999999997,78.1,273.04999999999995
2021-03-23 23:50:00+00:00,0.0,276.54999999999995,273.95,76.3,272.75
2021-03-24 00:00:00+00:00,0.0,275.54999999999995,272.65,81.9,272.75
2021-03-24 00:10:00+00:00,0.0,275.75,272.84999999999997,81.1,272.84999999999997
2021-03-24 00:20:00+00:00,0.0,275.45,272.65,83.6,272.95
2021-03-24 00:30:00+00:00,0.0,275.54999999999995,272.75,83.1,272.95
2021-03-24 00:40:00+00:00,0.0,275.54999999999995,272.54999999999995,82.7,272.95
2021-03-24 00:50:00+00:00,0.0,276.25,273.75,79.3,273.04999999999995
2021-03-24 01:00:00+00:00,0.0,275.45,272.34999999999997,83.0,272.84999999999997
2021-03-24 01:10:00+00:00,0.0,275.75,272.75,81.5,272.84999999999997
2021-03-24 01:20:00+00:00,0.0,275.25,272.25,83.5,272.75
2021-03-24 01:30:00+00:00,0.0,275.15,271.75,84.7,272.84999999999997
2021-03-24 01:40:00+00:00,0.0,274.34999999999997,271.45,86.0,272.25
2021-03-24 01:50:00+00:00,0.0,274.15,271.45,86.2,272.04999999999995
2021-03-24 02:00:00+00:00,0.0,273.65,270.84999999999997,89.1,272.04999999999995
2021-03-24 02:10:00+00:00,0.0,274.95,272.25,83.7,272.45
2021-03-24 02:20:00+00:00,0.0,273.54999999999995,271.25,87.5,271.75
2021-03-24 02:30:00+00:00,0.0,274.25,271.95,89.6,272.75
2021-03-24 02:40:00+00:00,0.0,273.65,271.25,87.2,271.75
2021-03-24 02:50:00+00:00,0.0,273.84999999999997,270.95,89.7,272.34999999999997
2021-03-24 03:00:00+00:00,0.0,274.34999999999997,271.54999999999995,88.6,272.65
2021-03-24 03:10:00+00:00,0.0,273.54999999999995,271.04999999999995,88.2,271.84999999999997
2021-03-24 03:20:00+00:00,0.0,274.25,271.54999999999995,89.8,272.75
2021-03-24 03:30:00+00:00,0.0,274.34999999999997,271.45,88.8,272.75
2021-03-24 03:40:00+00:00,0.0,273.65,270.84999999999997,89.6,272.15
2021-03-24 03:50:00+00:00,0.0,274.95,271.84999999999997,86.5,272.95
2021-03-24 04:00:00+00:00,0.0,273.54999999999995,270.95,89.6,272.04999999999995
2021-03-24 04:10:00+00:00,0.0,274.15,271.45,88.6,272.45
2021-03-24 04:20:00+00:00,0.0,274.54999999999995,271.34999999999997,87.6,272.75
2021-03-24 04:30:00+00:00,0.0,273.45,270.75,89.5,271.95
2021-03-24 04:40:00+00:00,0.0,273.75,270.75,90.6,272.34999999999997
2021-03-24 04:50:00+00:00,0.0,273.75,271.25,87.3,271.84999999999997
2021-03-24 05:00:00+00:00,0.0,274.45,271.84999999999997,86.9,272.54999999999995
2021-03-24 05:10:00+00:00,0.0,273.95,271.34999999999997,90.4,272.54999999999995
2021-03-24 05:20:00+00:00,0.0,273.34999999999997,270.45,91.6,272.15
2021-03-24 05:30:00+00:00,0.0,273.45,271.15,90.5,272.04999999999995
2021-03-24 05:40:00+00:00,0.0,273.45,271.45,88.1,271.75
2021-03-24 05:50:00+00:00,0.0,274.54999999999995,272.34999999999997,88.4,272.84999999999997
2021-03-24 06:00:00+00:00,0.0,274.54999999999995,273.04999999999995,86.5,272.54999999999995
2021-03-24 06:10:00+00:00,0.0,274.84999999999997,273.34999999999997,84.9,272.54999999999995
2021-03-24 06:20:00+00:00,0.0,274.34999999999997,273.95,82.2,271.65
2021-03-24 06:30:00+00:00,0.0,275.25,275.45,80.4,272.25
2021-03-24 06:40:00+00:00,0.0,275.65,276.04999999999995,79.4,272.45
2021-03-24 06:50:00+00:00,0.0,276.15,276.84999999999997,76.9,272.45
2021-03-24 07:00:00+00:00,0.0,276.84999999999997,277.65,76.0,273.04999999999995
2021-03-24 07:10:00+00:00,0.0,277.34999999999997,278.84999999999997,74.0,273.15
